track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
School; 7fxHCPYvgaP16iilSeBF81; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 107440; 0; 0.152; 0.855; 0.732; 0.65; 0.0776; -2.474; 0.0455; 111.442; 4; 
Here 2 China feat Dizzee Rascal; 7n4C61mvLWosSbytp8fmBq; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 152453; 0; 0.453; 0.777; 0.905; 0; 0.131; -2.232; 0.23; 89.964; 4; 
Lets Go feat NeYo; 6mfKpqyMwf20uMW9DEXPZR; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 232800; 0; 0.00769; 0.709; 0.881; 0.00756; 0.285; -2.932; 0.0601; 128.019; 4; 
Awooga; 5cUYMOAf6EFFJzIgZlN70u; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 231306; 0; 0.001; 0.515; 0.987; 0.934; 0.338; -3.423; 0.0591; 125.957; 4; 
Thinking About You feat Ayah Marar; 1rrmkrTkKNjVdLovmMLjMS; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 246026; 0; 0.00316; 0.718; 0.87; 0.000689; 0.0638; -3.718; 0.0394; 128.001; 4; 
Bounce feat Kelis R3hab Remix; 0xXpxsUVtFCZromrDZCrLo; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 323773; 0; 0.000677; 0.898; 0.78; 0.839; 0.241; -5.166; 0.26; 127.996; 4; 
Feel So Close Benny Benassi Remix; 7ziOt2CUF4LAnWWlGfSDrg; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 320066; 0; 0.0345; 0.66; 0.6; 3.69e-05; 0.0908; -3.439; 0.055; 127.959; 4; 
Well Be Coming Back feat Example Michael Woods Remix; 36B6m255SuCQU54VgECjFo; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 319360; 0; 0.012; 0.699; 0.956; 0.0494; 0.668; -5.585; 0.169; 128.026; 4; 
Sweet Nothing feat Florence Welch Tiësto Remix; 4B9wsJXe47qoE3IwIxB4CO; 18 Months; 0b4ceC0tji6t1YNQGW6omd; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-31; 312666; 0; 0.0101; 0.663; 0.614; 0.179; 0.0764; -7.422; 0.302; 127.986; 4; 
Green Valley; 6B5OVfiXiOp5UN4Xmr3IuF; 18 Months; 2NgSxXlI2lFLAPG49soqlT; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-29; 109106; 7; 0.452; 0.49; 0.495; 0.554; 0.0752; -8.923; 0.0503; 160.077; 4; 
Bounce feat Kelis Radio Edit; 7fTdzllZMm6Mw9CLAg7coy; 18 Months; 2NgSxXlI2lFLAPG49soqlT; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-29; 222186; 24; 0.0322; 0.78; 0.962; 0.491; 0.663; -2.124; 0.0401; 127.945; 4; 
Feel So Close Radio Edit; 7KwxVnKZeEI50gGYLYoAHM; 18 Months; 2NgSxXlI2lFLAPG49soqlT; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2012-10-29; 206413; 33; 0.000943; 0.706; 0.924; 0.00881; 0.206; -2.842; 0.031; 127.938; 4; 
